Company,TypeName,Inches,Ram,OpSys,Weight,Price_euros,SSD,HDD,Flash_Storage,Hybrid,Cpu_speed_GHz,Cpu_brand,Gpu_brand,Touchscreen,IPS,PPI
Acer,Notebook,15.6,4,Linux,2.1,272.0,0.0,1000.0,0.0,0.0,2.0,Intel Other,Intel,0,0,100.45
MSI,Gaming,17.3,16,Windows 10,2.43,2048.9,256.0,1000.0,0.0,0.0,2.8,Intel i7,Nvidia,0,0,127.34
Dell,Notebook,15.6,4,Windows 10,2.3,499.0,128.0,0.0,0.0,0.0,2.0,Intel i3,AMD,0,0,100.45
Lenovo,Notebook,15.6,8,No OS,2.2,629.0,0.0,500.0,0.0,0.0,2.5,Intel i7,Nvidia,0,0,100.45
Dell,2 in 1 Convertible,15.6,16,Windows 10,2.0,1285.0,512.0,0.0,0.0,0.0,1.8,Intel i7,Intel,1,0,141.21
Dell,Ultrabook,13.3,16,Windows 10,1.2,2680.0,512.0,0.0,0.0,0.0,2.7,Intel i7,Intel,1,0,276.05
Asus,Gaming,15.6,8,Windows 10,2.2,1169.0,0.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,0,141.21
Dell,Notebook,15.6,8,Windows 10,2.36,889.0,256.0,0.0,0.0,0.0,2.5,Intel i5,AMD,0,0,141.21
HP,Notebook,15.6,8,Windows 10,1.91,579.0,256.0,0.0,0.0,0.0,2.5,Intel i5,Intel,0,0,100.45
Lenovo,Notebook,15.6,4,Windows 10,2.2,299.0,0.0,500.0,0.0,0.0,2.2,AMD,AMD,0,0,100.45
Acer,Notebook,17.3,8,Windows 10,3.3,629.0,0.0,1000.0,0.0,0.0,2.0,Intel i3,Nvidia,0,0,106.11
Asus,Gaming,15.6,16,Windows 10,2.2,2449.0,256.0,1000.0,0.0,0.0,2.8,Intel i7,Nvidia,0,0,141.21
Apple,Ultrabook,12.0,8,Mac OS X,0.92,1279.0,0.0,0.0,512.0,0.0,1.2,Intel Other,Intel,0,1,226.42
Asus,Notebook,15.6,16,Windows 10,2.2,1749.0,128.0,1000.0,0.0,0.0,2.8,Intel i7,Nvidia,0,0,141.21
MSI,Gaming,17.3,16,Windows 10,2.43,1948.99,256.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,1,127.34
Dell,2 in 1 Convertible,15.6,8,Windows 10,2.191,999.0,256.0,0.0,0.0,0.0,2.5,Intel i5,Intel,1,1,141.21
Asus,Gaming,17.3,16,Windows 10,2.9,1949.0,256.0,1000.0,0.0,0.0,2.8,Intel i7,Nvidia,0,0,127.34
Acer,Netbook,11.6,2,Chrome OS,1.3,174.0,32.0,0.0,0.0,0.0,1.5,Intel Other,Intel,0,0,135.09
Acer,Notebook,17.3,4,Windows 10,3.3,598.0,0.0,1000.0,0.0,0.0,2.0,Intel i3,Nvidia,0,0,106.11
Lenovo,Notebook,17.3,8,No OS,2.8,539.0,0.0,1000.0,0.0,0.0,2.5,Intel i5,Intel,0,0,106.11
Lenovo,Gaming,15.6,8,Windows 10,2.6,1272.0,128.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,1,141.21
Acer,2 in 1 Convertible,14.0,8,Windows 10,1.2,1149.0,256.0,0.0,0.0,0.0,1.3,Intel i7,Intel,1,1,157.35
Lenovo,Notebook,15.6,8,Windows 10,2.3,1529.0,256.0,0.0,0.0,0.0,2.6,Intel i7,Intel,0,1,141.21
MSI,Gaming,15.6,8,Windows 10,2.2,1476.11,128.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,0,141.21
HP,Notebook,15.6,6,Windows 10,2.1,529.0,0.0,1000.0,0.0,0.0,2.7,AMD,AMD,0,0,141.21
Dell,Ultrabook,12.5,8,Windows 7,1.26,1713.37,256.0,0.0,0.0,0.0,2.4,Intel i5,Intel,1,0,176.23
Dell,2 in 1 Convertible,15.0,4,Windows 10,2.08,509.0,0.0,500.0,0.0,0.0,2.4,Intel i3,Intel,1,0,146.86
Asus,Notebook,15.6,4,Windows 10,2.65,309.0,0.0,1000.0,0.0,0.0,1.6,Intel Other,Intel,0,0,100.45
Dell,Ultrabook,13.3,8,Windows 10,1.29,1477.0,256.0,0.0,0.0,0.0,2.7,Intel i7,Intel,1,0,276.05
Dell,Notebook,15.6,4,Linux,2.18,521.86,0.0,1000.0,0.0,0.0,2.5,Intel i5,Intel,0,0,100.45
Lenovo,Gaming,15.6,16,Windows 10,2.6,1029.0,128.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,1,1,141.21
MSI,Gaming,15.6,8,Windows 10,2.2,1149.0,128.0,1000.0,0.0,0.0,2.8,Intel i7,Nvidia,0,0,141.21
Lenovo,Netbook,12.5,16,Windows 10,1.3,1650.0,512.0,0.0,0.0,0.0,2.5,Intel i7,Intel,1,1,176.23
Razer,Gaming,14.0,16,Windows 10,1.95,3499.0,1000.0,0.0,0.0,0.0,2.8,Intel i7,Nvidia,0,0,157.35
Dell,Notebook,15.6,8,Windows 10,2.3,469.01,0.0,1000.0,0.0,0.0,2.4,Intel i3,Intel,1,0,100.45
MSI,Gaming,17.3,16,Windows 10,2.7,1598.0,256.0,1000.0,0.0,0.0,2.8,Intel i7,Nvidia,0,0,127.34
Apple,Ultrabook,11.6,4,Mac OS X,1.08,959.0,0.0,0.0,256.0,0.0,1.6,Intel i5,Intel,0,0,135.09
HP,Notebook,15.6,4,Windows 10,2.1,478.0,0.0,1000.0,0.0,0.0,2.0,Intel i3,Intel,0,0,141.21
HP,Ultrabook,14.0,8,Windows 7,1.54,2198.19,256.0,0.0,0.0,0.0,2.5,Intel i7,Intel,0,0,209.8
Dell,Notebook,15.6,4,Windows 7,2.24,737.0,0.0,500.0,0.0,0.0,2.3,Intel i5,Intel,0,0,100.45
MSI,Gaming,15.6,8,Windows 10,2.3,1169.0,128.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,0,141.21
Lenovo,Notebook,13.3,16,Windows 10,1.4,1499.0,512.0,0.0,0.0,0.0,2.7,Intel i7,Intel,0,1,165.63
Lenovo,Notebook,15.6,6,Windows 10,2.2,597.57,256.0,0.0,0.0,0.0,3.6,AMD,AMD,0,0,141.21
Asus,Ultrabook,13.3,8,Windows 10,1.45,1280.0,256.0,0.0,0.0,0.0,2.5,Intel i7,Intel,0,0,165.63
Acer,Notebook,15.6,4,Linux,2.4,361.8,0.0,500.0,0.0,0.0,2.0,Intel i3,Intel,0,0,100.45
Dell,2 in 1 Convertible,17.3,16,Windows 10,2.77,1799.0,512.0,0.0,0.0,0.0,2.7,Intel i7,Nvidia,1,0,127.34
HP,Notebook,14.0,4,Windows 7,1.54,1099.99,256.0,0.0,0.0,0.0,2.3,Intel i5,Intel,0,0,157.35
Asus,Gaming,15.6,16,Windows 10,2.5,1600.0,256.0,1000.0,0.0,0.0,2.8,Intel i7,Nvidia,0,1,141.21
Dell,Notebook,14.0,4,Windows 10,1.6,875.0,0.0,500.0,0.0,0.0,2.5,Intel i5,Intel,0,0,111.94
Asus,Gaming,15.6,16,Windows 10,2.34,2325.0,256.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,1,141.21
Lenovo,Notebook,15.6,8,No OS,2.3,573.0,256.0,0.0,0.0,0.0,2.5,Intel i5,Intel,0,1,141.21
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,1813.0,256.0,0.0,0.0,0.0,1.2,Intel i5,Intel,1,0,276.05
Dell,Notebook,15.6,4,Linux,2.2,324.0,0.0,500.0,0.0,0.0,1.6,Intel Other,Intel,0,0,100.45
HP,Notebook,15.6,4,Windows 10,1.86,399.0,0.0,500.0,0.0,0.0,2.5,AMD,AMD,0,0,100.45
Lenovo,Notebook,15.6,6,Windows 10,2.4,569.0,128.0,0.0,0.0,0.0,2.3,Intel i3,Nvidia,0,0,141.21
Lenovo,Notebook,14.0,8,Windows 10,1.9,1072.0,256.0,0.0,0.0,0.0,2.3,Intel i5,Intel,0,1,157.35
Dell,Notebook,15.6,4,Windows 10,2.2,443.99,0.0,500.0,0.0,0.0,1.6,Intel Other,Intel,0,0,100.45
Asus,Notebook,15.6,4,Windows 10,2.0,339.0,0.0,1000.0,0.0,0.0,1.1,Intel Other,Intel,0,0,100.45
Asus,Gaming,17.3,16,Windows 10,4.0,1900.0,128.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,1,127.34
Dell,Notebook,15.6,4,Windows 10,2.29,490.0,0.0,500.0,0.0,0.0,2.0,Intel i3,Intel,0,0,100.45
Lenovo,Notebook,15.6,8,Windows 7,2.32,895.0,0.0,0.0,0.0,1000.0,2.5,Intel i7,AMD,0,0,141.21
MSI,Gaming,15.6,8,Windows 10,2.4,1229.0,128.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,0,141.21
Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,833.01,128.0,0.0,0.0,0.0,2.3,Intel i5,Intel,1,0,157.35
Asus,Ultrabook,13.3,8,Windows 10,1.2,729.0,512.0,0.0,0.0,0.0,0.9,Intel Other,Intel,0,1,165.63
Dell,Notebook,15.6,6,Windows 10,2.3,459.0,0.0,1000.0,0.0,0.0,2.4,Intel i3,Intel,0,0,100.45
Acer,Notebook,15.6,4,Linux,2.4,289.0,0.0,500.0,0.0,0.0,1.6,Intel Other,Intel,0,0,100.45
Dell,Notebook,15.6,2,Windows 10,2.2,379.0,0.0,500.0,0.0,0.0,1.6,Intel Other,Intel,0,0,100.45
Lenovo,Notebook,15.6,8,Windows 10,2.6,899.0,0.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,1,141.21
HP,Notebook,15.6,6,Windows 10,2.04,549.99,0.0,0.0,0.0,1000.0,2.9,AMD,AMD,0,0,141.21
Dell,Notebook,15.6,8,Linux,2.3,805.99,0.0,1000.0,0.0,0.0,2.7,Intel i7,AMD,0,0,100.45
HP,Netbook,11.6,2,Windows 10,1.17,209.0,0.0,0.0,32.0,0.0,1.6,Intel Other,Intel,0,0,135.09
Asus,Notebook,15.6,4,Windows 10,2.2,720.32,0.0,500.0,0.0,0.0,2.5,Intel i7,Nvidia,0,0,100.45
Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,638.0,128.0,0.0,0.0,0.0,2.5,Intel i7,Intel,1,1,157.35
Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,1499.0,512.0,0.0,0.0,0.0,2.5,Intel i7,Intel,1,1,276.05
Lenovo,Notebook,14.0,2,Windows 10,1.5,229.0,0.0,0.0,64.0,0.0,1.6,Intel Other,Intel,0,0,111.94
HP,Notebook,15.6,6,Windows 10,2.19,764.0,0.0,1000.0,0.0,0.0,2.5,Intel i7,AMD,0,0,100.45
Asus,Notebook,15.6,4,Windows 10,2.2,369.0,0.0,500.0,0.0,0.0,1.6,Intel Other,Intel,0,0,100.45
Asus,Ultrabook,13.3,8,Windows 10,1.2,729.0,512.0,0.0,0.0,0.0,0.9,Intel Other,Intel,0,1,165.63
Dell,Notebook,15.6,6,Windows 10,2.3,459.0,0.0,1000.0,0.0,0.0,2.4,Intel i3,Intel,0,0,100.45
Acer,Notebook,15.6,4,Linux,2.4,289.0,0.0,500.0,0.0,0.0,1.6,Intel Other,Intel,0,0,100.45
Dell,Notebook,15.6,2,Windows 10,2.2,379.0,0.0,500.0,0.0,0.0,1.6,Intel Other,Intel,0,0,100.45
Lenovo,Notebook,15.6,8,Windows 10,2.6,899.0,0.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,1,141.21
HP,Notebook,15.6,6,Windows 10,2.04,549.99,0.0,0.0,0.0,1000.0,2.9,AMD,AMD,0,0,141.21
Dell,Notebook,15.6,8,Linux,2.3,805.99,0.0,1000.0,0.0,0.0,2.7,Intel i7,AMD,0,0,100.45
HP,Netbook,11.6,2,Windows 10,1.17,209.0,0.0,0.0,32.0,0.0,1.6,Intel Other,Intel,0,0,135.09
Asus,Notebook,15.6,4,Windows 10,2.2,720.32,0.0,500.0,0.0,0.0,2.5,Intel i7,Nvidia,0,0,100.45
Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,638.0,128.0,0.0,0.0,0.0,2.5,Intel i7,Intel,1,1,157.35
Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,1499.0,512.0,0.0,0.0,0.0,2.5,Intel i7,Intel,1,1,276.05
Lenovo,Notebook,14.0,2,Windows 10,1.5,229.0,0.0,0.0,64.0,0.0,1.6,Intel Other,Intel,0,0,111.94
HP,Notebook,15.6,6,Windows 10,2.19,764.0,0.0,1000.0,0.0,0.0,2.5,Intel i7,AMD,0,0,100.45
Asus,Notebook,15.6,4,Windows 10,2.2,369.0,0.0,500.0,0.0,0.0,1.6,Intel Other,Intel,0,0,100.45
Asus,Ultrabook,13.3,8,Windows 10,1.2,729.0,512.0,0.0,0.0,0.0,0.9,Intel Other,Intel,0,1,165.63
Dell,Notebook,15.6,6,Windows 10,2.3,459.0,0.0,1000.0,0.0,0.0,2.4,Intel i3,Intel,0,0,100.45
Acer,Notebook,15.6,4,Linux,2.4,289.0,0.0,500.0,0.0,0.0,1.6,Intel Other,Intel,0,0,100.45
Dell,Notebook,15.6,2,Windows 10,2.2,379.0,0.0,500.0,0.0,0.0,1.6,Intel Other,Intel,0,0,100.45
Lenovo,Notebook,15.6,8,Windows 10,2.6,899.0,0.0,1000.0,0.0,0.0,2.6,Intel i7,Nvidia,0,1,141.21
HP,Notebook,15.6,6,Windows 10,2.04,549.99,0.0,0.0,0.0,1000.0,2.9,AMD,AMD,0,0,141.21
Dell,Notebook,15.6,8,Linux,2.3,805.99,0.0,1000.0,0.0,0.0,2.7,Intel i7,AMD,0,0,100.45
HP,Netbook,11.6,2,Windows 10,1.17,209.0,0.0,0.0,32.0,0.0,1.6,Intel Other,Intel,0,0,135.09
Asus,Notebook,15.6,4,Windows 10,2.2,720.32,0.0,500.0,0.0,0.0,2.5,Intel i7,Nvidia,0,0,100.45
Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,638.0,128.0,0.0,0.0,0.0,2.5,Intel i7,Intel,1,1,157.35
Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,1499.0,512.0,0.0,0.0,0.0,2.5,Intel i7,Intel,1,1,276.05
Lenovo,Notebook,14.0,2,Windows 10,1.5,229.0,0.0,0.0,64.0,0.0,1.6,Intel Other,Intel,0,0,111.94
HP,Notebook,15.6,6,Windows 10,2.19,764.0,0.0,1000.0,0.0,0.0,2.5,Intel i7,AMD,0,0,100.45
Asus,Notebook,15.6,4,Windows 10,2.2,369.0,0.0,500.0,0.0,0.0,1.6,Intel Other,Intel,0,0,100.45
